ID,Gender,Height_cm,Weight_kg,Shoe size_cm
9029,Male,172,82,28
9030,Female,155,54,22.5
9031,Female,156,64,23
9032,Male,177,83,28.5
9033,Female,176,71,26.5
9034,Female,164,62,24.5
9035,Female,147,52,21
9036,Female,166,65,24.5
9037,Female,173,75,25.5
9038,Female,158,58,23
9039,Male,173,87,28
9040,Male,165,70,27.5
9041,Female,162,63,24
9042,Female,151,56,22
9043,Male,187,96,30
9044,Female,155,61,22.5
9045,Female,163,59,24
9046,Female,160,59,23.5
9047,Female,169,64,25
9048,Female,161,62,24
9049,Male,167,76,27.5
9050,Male,170,74,28
9051,Male,185,101,29.5
9052,Male,173,81,28
9053,Female,155,53,22.5
9054,Male,175,79,28
9055,Female,163,56,24
9056,Male,182,94,29
9057,Female,172,73,25.5
9058,Female,162,60,24
9059,Male,175,85,28.5
9060,Female,169,67,25
9061,Female,166,63,24.5
9062,Male,176,87,28.5
9063,Female,162,67,24
9064,Female,156,52,22.5
9065,Male,167,76,28.5
9066,Female,163,58,24.5
9067,Male,171,82,28
9068,Female,158,58,23
9069,Female,172,79,25.5
9070,Male,176,87,28.5
9071,Female,173,77,25.5
9072,Male,176,98,29
9073,Male,174,74,28
9074,Male,178,81,28.5
9075,Male,179,92,28.5
9076,Male,183,94,29
9077,Male,185,86,30.5
9078,Female,171,72,25
9079,Male,177,93,28.5
9080,Female,166,65,24.5
9081,Female,166,61,24.5
9082,Male,170,80,28
9083,Male,175,90,28.5
9084,Male,169,77,27.5
9085,Male,176,82,28.5
9086,Male,172,83,28
9087,Female,155,62,22.5
9088,Male,182,94,29
9089,Female,167,73,24.5
9090,Female,159,65,23
9091,Male,158,58,26
9092,Male,170,76,28
9093,Male,178,82,28.5
9094,Female,170,71,25
9095,Male,175,88,28.5
9096,Male,171,75,28
9097,Female,163,60,24
9098,Male,180,86,29
9099,Female,162,66,24
9100,Female,168,57,25
9101,Female,161,65,24
9102,Male,174,83,28
9103,Male,171,78,28
9104,Female,158,57,23.5
9105,Male,181,88,28.5
9106,Female,161,66,24
9107,Female,167,63,24.5
9108,Male,168,75,27.5
9109,Female,160,63,24
9110,Male,179,89,28.5
9111,Female,170,77,25
9112,Male,180,86,28.5
9113,Female,162,61,24
9114,Female,156,60,23
9115,Male,182,91,29
9116,Male,166,68,27.5
9117,Male,170,79,28
9118,Male,169,77,27.5
9119,Female,170,70,25
9120,Male,183,90,29
9121,Male,170,80,28
9122,Female,162,60,24
9123,Male,163,79,27
9124,Female,163,58,24
9125,Female,165,66,25
9126,Male,174,84,28
9127,Male,178,78,28.5
9128,Male,185,93,29.5
9129,Female,160,67,24
9130,Male,171,88,28.5
9131,Female,170,72,25
9132,Male,180,94,29
9133,Male,168,78,27.5
9134,Female,168,69,25
9135,Male,174,80,28
9136,Female,172,76,25.5
9137,Female,164,56,23.5
9138,Female,159,56,23
9139,Female,158,54,23
9140,Male,173,83,28
9141,Female,156,58,23
9142,Female,165,56,24.5
9143,Male,180,87,29
9144,Female,160,57,24
9145,Male,167,72,27.5
9146,Female,159,57,23
9147,Female,175,66,25.5
9148,Female,157,61,22.5
9149,Female,170,65,24.5
9150,Male,161,76,27
9151,Female,166,74,24.5
9152,Male,160,68,27
9153,Male,170,79,28
9154,Female,171,69,25
9155,Male,183,103,29.5
9156,Male,168,79,27.5
9157,Female,168,75,25
9158,Male,165,73,27.5
9159,Male,176,95,28.5
9160,Male,162,66,26.5
9161,Female,161,58,24
9162,Female,151,53,22
9163,Male,169,82,27.5
9164,Female,155,50,22.5
9165,Female,162,63,24
9166,Male,165,75,27.5
9167,Male,167,79,27.5
9168,Female,163,69,24.5
9169,Female,158,55,23
9170,Male,170,80,28
9171,Male,168,81,27.5
9172,Female,158,63,23
9173,Male,171,74,28
9174,Male,173,83,27.5
9175,Male,188,92,29.5
9176,Male,179,78,29
9177,Female,155,55,22.5
9178,Male,171,73,28
9179,Male,178,79,28.5
9180,Male,183,97,29
9181,Female,157,62,23
9182,Female,165,74,24.5
9183,Male,182,87,29
9184,Male,171,80,28
9185,Female,162,61,24
9186,Female,163,63,24
9187,Female,164,66,24.5
9188,Female,154,56,22.5
9189,Female,146,39,21
9190,Female,154,52,22.5
9191,Male,184,79,29.5
9192,Female,157,57,23
9193,Female,160,60,24
9194,Male,168,79,27.5
9195,Female,158,52,23
9196,Female,159,54,23
9197,Male,186,99,29.5
9198,Male,174,93,28.5
9199,Male,183,90,29
9200,Male,176,91,28.5
9201,Female,158,60,23
9202,Male,169,71,27.5
9203,Female,160,57,24
9204,Female,171,70,25
9205,Female,159,64,23
9206,Male,188,96,29.5
9207,Female,160,64,24
9208,Male,172,85,28
9209,Female,174,75,25.5
9210,Female,167,72,24.5
9211,Male,175,79,28.5
9212,Male,172,84,28
9213,Female,170,70,25
9214,Male,172,85,27.5
9215,Female,169,67,25
9216,Male,179,88,28.5
9217,Female,161,65,24
9218,Male,195,103,31
9219,Male,176,82,28.5
9220,Male,169,80,27.5
9221,Female,165,63,24.5
9222,Male,176,95,29
9223,Female,158,57,24
9224,Female,165,55,24.5
9225,Female,155,53,22.5
9226,Male,174,84,28
9227,Male,165,73,27.5
9228,Male,172,76,28
9229,Male,164,74,27.5
9230,Female,161,61,24
9231,Female,156,54,23
9232,Female,162,57,24
9233,Male,185,87,29.5
9234,Male,166,78,27.5
9235,Female,168,69,25
9236,Male,171,87,28
9237,Male,181,89,29
9238,Male,180,91,29
9239,Female,162,64,24
9240,Female,155,55,22.5
9241,Female,158,56,23
9242,Male,192,105,30
9243,Male,176,88,28.5
9244,Male,168,84,27.5
9245,Male,180,87,29
9246,Female,146,42,21
9247,Female,167,73,24.5
9248,Male,168,81,27.5
9249,Male,176,82,28.5
9250,Female,169,67,25
9251,Male,181,90,29
9252,Female,162,57,24
9253,Female,163,59,24
9254,Male,172,77,28
9255,Male,177,86,28.5
9256,Male,174,79,27.5
9257,Female,159,61,23
9258,Male,182,92,29
9259,Female,165,68,24.5
9260,Female,159,54,23
9261,Male,175,82,28.5
9262,Male,175,89,28.5
9263,Female,158,59,23
9264,Male,177,86,28.5
9265,Male,185,95,29.5
9266,Female,168,69,25
9267,Male,182,95,29.5
9268,Male,179,86,28.5
9269,Female,166,62,24.5
9270,Female,156,53,23
9271,Male,162,63,27
9272,Male,174,84,28
9273,Female,173,65,25.5
9274,Female,165,70,24.5
9275,Male,184,93,29
9276,Female,150,56,22
9277,Male,173,85,28
9278,Male,171,75,28
9279,Male,170,82,28
9280,Female,165,62,24.5
9281,Male,176,85,29
9282,Male,168,74,27.5
9283,Female,172,81,25.5
9284,Female,163,62,24
9285,Female,160,62,24
9286,Male,178,96,29
9287,Female,162,60,23.5
9288,Female,163,57,25
9289,Male,175,80,28.5
9290,Female,153,52,22.5
9291,Female,159,56,23
9292,Male,169,75,27.5
9293,Male,171,81,28
9294,Male,180,87,29
9295,Male,178,87,28.5
9296,Female,152,53,22.5
9297,Male,173,87,28
9298,Female,164,59,24.5
9299,Male,174,79,28
9300,Female,161,66,24
9301,Female,171,71,25
9302,Female,162,65,24
9303,Female,170,71,25
9304,Male,169,77,27.5
9305,Male,173,82,28
9306,Male,179,88,28.5
9307,Male,166,76,27.5
9308,Female,164,57,24.5
9309,Female,166,68,24.5
9310,Male,183,98,29
9311,Female,163,58,24
9312,Female,168,62,25
9313,Female,157,60,23
9314,Male,180,99,29.5
9315,Male,165,72,27.5
9316,Male,166,72,27.5
9317,Male,177,78,28.5
9318,Male,177,94,29
9319,Female,160,70,24.5
9320,Female,171,76,25
9321,Male,167,76,27.5
9322,Male,171,81,27
9323,Male,176,85,28.5
9324,Male,182,84,29
9325,Male,163,66,27
9326,Female,164,60,24.5
9327,Male,173,82,28
9328,Male,179,82,28.5
9329,Female,167,71,24.5
9330,Male,174,90,28
9331,Male,189,103,29.5
9332,Female,153,54,22.5
9333,Female,175,74,25.5
9334,Male,174,84,27.5
9335,Female,165,65,24.5
9336,Male,176,93,28.5
9337,Male,162,68,27.5
9338,Male,166,76,27.5
9339,Male,166,75,27.5
9340,Male,176,84,28.5
9341,Female,170,69,25.5
9342,Male,172,80,28
9343,Female,164,60,25
9344,Female,156,53,23
9345,Male,182,93,29
9346,Male,166,74,27.5
9347,Female,146,47,21
9348,Female,167,72,24.5
9349,Female,153,56,22.5
9350,Female,169,72,24.5
9351,Female,153,49,22.5
9352,Female,151,43,22
9353,Male,180,86,29
9354,Male,170,77,28
9355,Female,171,74,25
9356,Male,182,99,29
9357,Male,168,79,27.5
9358,Male,175,91,28.5
9359,Male,173,74,28
9360,Female,162,61,23.5
9361,Male,169,82,27.5
9362,Male,174,85,28
9363,Male,165,74,27.5
9364,Female,161,65,24
9365,Female,178,83,26.5
9366,Female,161,62,24
9367,Female,148,40,22
9368,Male,174,88,28
9369,Male,178,79,28.5
9370,Female,166,72,24.5
9371,Female,159,60,23
9372,Male,180,89,29
9373,Female,156,57,23
9374,Male,157,63,26
9375,Female,157,62,23
9376,Female,157,57,23
9377,Male,165,68,27.5
9378,Male,178,84,29
9379,Female,151,52,22
9380,Female,156,55,23
9381,Male,184,102,29.5
9382,Male,169,85,27.5
9383,Female,160,64,24
9384,Male,167,76,27.5
9385,Male,175,83,29
9386,Male,171,75,28
9387,Female,164,64,24.5
9388,Male,170,88,28.5
9389,Female,169,69,25
9390,Female,164,59,25
9391,Female,173,62,25.5
9392,Male,170,82,28.5
9393,Female,156,60,23
9394,Male,174,85,28
9395,Male,176,82,28.5
9396,Female,156,55,23
9397,Female,148,49,22
9398,Male,175,89,28.5
9399,Male,172,84,28
9400,Female,168,68,25
9401,Female,167,68,25.5
9402,Female,168,67,25
9403,Male,180,89,29
9404,Female,159,58,23
9405,Female,161,61,24
9406,Male,182,90,28.5
9407,Male,186,94,29.5
9408,Male,187,89,29.5
9409,Male,190,107,30
9410,Male,187,99,29.5
9411,Female,153,56,22.5
9412,Male,175,88,28.5
9413,Male,178,86,28.5
9414,Male,179,90,28.5
9415,Female,158,60,23
9416,Female,157,55,23
9417,Female,160,63,24
9418,Female,150,59,22
9419,Female,158,55,23
9420,Male,174,88,28
9421,Female,156,55,23
9422,Female,170,69,25
9423,Female,160,61,23
9424,Female,157,51,23
9425,Female,156,59,23
9426,Male,182,91,29
9427,Male,173,83,28
9428,Male,180,90,29
9429,Female,145,32,20.5
9430,Female,173,78,25.5
9431,Male,174,87,28
9432,Female,161,58,25
9433,Male,168,86,28
9434,Female,159,52,23
9435,Female,154,51,22.5
9436,Male,175,89,28.5
9437,Female,170,74,24
9438,Male,182,82,28.5
9439,Male,173,85,28
9440,Female,165,58,24.5
9441,Female,154,55,23
9442,Male,170,80,28
9443,Female,163,59,24
9444,Male,162,66,27
9445,Male,181,87,29
9446,Male,174,81,29
9447,Male,177,85,29
9448,Male,179,90,28.5
9449,Female,176,80,26.5
9450,Male,172,78,28
9451,Male,182,95,28.5
9452,Male,176,93,29
9453,Male,176,79,28.5
9454,Female,157,51,23
9455,Male,171,80,28
9456,Male,172,80,28
9457,Male,165,78,27.5
9458,Female,151,53,22
9459,Female,164,63,24.5
9460,Male,152,66,25
9461,Female,157,51,22
9462,Male,179,88,28.5
9463,Male,174,77,28
9464,Male,182,94,29
9465,Male,167,68,27.5
9466,Female,156,54,23
9467,Male,176,88,28.5
9468,Female,170,67,25
9469,Male,157,66,26
9470,Male,184,94,29
9471,Female,160,55,24
9472,Female,171,66,24.5
9473,Male,168,76,27.5
9474,Female,169,73,25
9475,Male,179,87,28.5
9476,Female,152,54,22.5
9477,Male,169,72,27.5
9478,Male,175,83,28.5
9479,Female,167,68,24.5
9480,Female,166,68,24.5
9481,Male,173,91,28.5
9482,Male,181,94,29
9483,Female,160,59,24
9484,Female,158,64,23
9485,Female,164,67,24.5
9486,Male,166,79,27.5
9487,Female,176,75,26.5
9488,Male,169,76,27.5
9489,Female,151,56,22
9490,Female,167,67,24.5
9491,Male,171,89,29
9492,Female,164,67,24.5
9493,Female,153,53,22.5
9494,Male,175,80,28.5
9495,Male,175,90,28.5
9496,Male,176,99,29
9497,Female,166,75,24.5
9498,Female,162,59,24
9499,Male,169,73,27.5
9500,Male,182,93,29
9501,Female,166,70,23.5
9502,Male,175,86,28.5
9503,Male,179,84,28.5
9504,Female,154,61,22.5
9505,Male,175,88,28.5
9506,Female,162,70,24
9507,Female,171,72,25
9508,Female,151,59,22
9509,Female,163,67,24
9510,Female,155,56,22.5
9511,Female,161,61,24
9512,Female,160,62,24
9513,Male,176,79,28.5
9514,Female,159,62,23
9515,Male,174,79,28.5
9516,Female,157,57,23
9517,Female,158,57,23
9518,Male,185,97,29.5
9519,Female,173,75,25.5
9520,Female,163,65,23
9521,Male,180,87,29
9522,Male,186,96,29.5
9523,Male,158,69,26
9524,Male,175,86,28.5
9525,Female,152,42,22.5
9526,Male,172,81,28
9527,Male,171,89,28.5
9528,Female,156,60,23
9529,Female,156,57,23.5
9530,Male,181,95,29
9531,Male,153,60,25
9532,Male,180,97,29
9533,Female,163,62,24
9534,Female,165,69,24.5
9535,Male,185,94,29.5
9536,Male,169,84,27.5
9537,Female,160,58,24
9538,Female,149,53,22
9539,Female,159,55,23.5
9540,Female,157,62,23
9541,Female,157,54,23
9542,Male,160,69,28
9543,Female,156,57,23
9544,Female,159,54,23
9545,Female,157,51,23
9546,Female,153,54,22.5
9547,Female,148,49,22
9548,Female,162,66,23.5
9549,Female,167,62,24.5
9550,Female,146,48,21
9551,Male,174,87,28
9552,Female,156,52,23
9553,Male,179,85,28.5
9554,Male,161,68,27
9555,Female,154,48,23
9556,Male,184,95,29
9557,Male,184,90,29
9558,Male,172,79,28
9559,Female,165,65,24.5
9560,Female,171,71,25
9561,Female,168,58,25
9562,Male,167,71,26.5
9563,Male,173,87,28
9564,Female,159,64,23.5
9565,Female,156,50,23
9566,Male,161,72,27
9567,Male,172,85,28
9568,Male,185,89,29.5
9569,Female,169,62,25
9570,Male,178,88,28.5
9571,Male,175,94,29
9572,Female,168,68,25
9573,Male,168,75,27.5
9574,Female,157,54,23
9575,Female,148,47,22
9576,Female,154,62,22.5
9577,Male,182,91,29
9578,Female,170,63,25
9579,Male,173,82,28
9580,Male,181,87,29
9581,Male,187,94,29.5
9582,Female,160,63,24
9583,Female,160,53,24
9584,Male,174,86,28
9585,Male,190,105,29.5
9586,Female,162,55,24
9587,Male,183,87,29
9588,Female,165,64,25
9589,Female,155,52,22.5
9590,Male,186,96,29.5
9591,Female,146,57,21
9592,Male,182,94,29
9593,Female,149,46,22
9594,Male,183,92,29
9595,Female,164,64,24.5
9596,Male,181,88,29
9597,Male,182,91,29
9598,Male,164,75,27
9599,Female,149,46,22
9600,Female,168,76,25
9601,Female,162,63,24
9602,Female,155,52,22.5
9603,Male,164,71,26.5
9604,Female,163,56,24
9605,Male,176,75,28.5
9606,Male,182,85,29
9607,Female,153,52,22.5
9608,Female,156,57,23
9609,Female,154,50,22.5
9610,Male,175,81,28.5
9611,Male,178,88,28.5
9612,Female,164,64,24
9613,Female,166,63,24.5
9614,Male,182,91,29
9615,Female,165,69,24.5
9616,Male,172,79,28
9617,Male,176,83,28.5
9618,Male,173,78,27
9619,Female,162,67,24
9620,Female,156,54,23
9621,Male,182,97,29.5
9622,Female,167,72,24.5
9623,Female,158,61,23
9624,Male,183,83,29
9625,Female,168,62,25
9626,Male,162,64,27
9627,Female,157,52,23
9628,Male,161,73,27
9629,Male,164,66,27
9630,Male,181,96,29
9631,Female,168,74,25
9632,Male,167,79,27.5
9633,Female,166,72,24.5
9634,Female,160,63,24
9635,Female,163,70,24
9636,Male,172,83,28
9637,Female,155,61,22.5
9638,Male,169,74,27.5
9639,Female,164,62,24.5
9640,Male,173,81,28
9641,Female,160,63,24
9642,Female,165,66,24.5
9643,Female,174,74,25.5
9644,Male,172,88,28
9645,Female,158,55,23
9646,Female,162,58,24
9647,Male,181,95,29
9648,Female,162,68,24
9649,Male,177,78,28.5
9650,Female,154,53,22.5
9651,Male,180,98,29.5
9652,Male,169,79,27.5
9653,Female,161,57,23.5
9654,Female,162,63,25
9655,Female,150,50,23
9656,Male,177,84,28.5
9657,Male,185,104,30
9658,Female,156,46,23
9659,Male,173,87,27.5
9660,Female,165,69,24.5
9661,Female,160,55,25
9662,Female,164,69,23.5
9663,Male,170,80,28
9664,Male,183,85,29
9665,Female,163,65,24
9666,Male,170,77,28
9667,Female,151,49,22
9668,Male,175,86,27.5
9669,Male,177,76,28.5
9670,Male,176,79,28.5
9671,Male,173,89,28
9672,Female,161,68,24
9673,Male,170,76,28
9674,Male,168,75,27.5
9675,Female,156,52,23
9676,Male,169,76,27.5
9677,Female,158,52,23
9678,Female,158,54,23
9679,Female,163,64,24
9680,Female,177,85,26
9681,Female,160,56,24
9682,Male,184,97,29
9683,Male,177,84,28.5
9684,Male,183,93,29
9685,Female,174,74,25.5
9686,Female,160,61,24
9687,Male,180,80,29
9688,Male,190,97,31
9689,Female,159,48,23
9690,Female,166,60,24.5
9691,Male,171,85,28
9692,Female,162,65,24
9693,Male,188,109,30
9694,Female,147,43,21
9695,Female,161,65,24
9696,Male,170,80,28
9697,Female,163,60,23
9698,Female,154,50,22.5
9699,Male,168,82,27.5
9700,Male,170,71,28
9701,Female,160,64,24
9702,Female,167,64,24
9703,Female,149,43,22
9704,Female,163,60,24
9705,Female,166,60,24
9706,Male,173,89,28
9707,Female,164,55,24.5
9708,Male,186,96,28.5
9709,Male,178,87,28
9710,Male,158,74,26
9711,Female,165,67,24.5
9712,Female,155,47,22.5
9713,Male,181,88,29
9714,Female,159,59,23
9715,Female,176,81,26.5
9716,Male,180,86,29
9717,Male,173,86,28
9718,Female,170,81,25
9719,Male,181,89,28.5
9720,Male,177,92,28.5
9721,Male,173,94,28.5
9722,Female,167,62,24.5
9723,Male,183,95,29
9724,Female,152,57,22.5
9725,Female,158,59,23
9726,Female,152,48,22.5
9727,Female,165,66,24.5
9728,Female,167,68,24.5
9729,Male,177,85,28.5
9730,Male,169,73,27.5
9731,Male,185,104,30
9732,Female,161,58,24
9733,Female,157,56,23
9734,Female,164,58,24.5
9735,Male,171,80,28
9736,Female,163,59,25
9737,Male,172,87,28
9738,Female,175,80,25.5
9739,Male,164,70,27
9740,Male,179,93,28.5
9741,Female,164,61,24.5
9742,Male,178,86,28.5
9743,Male,173,77,27.5
9744,Male,178,85,28.5
9745,Female,148,51,22
9746,Male,169,78,27.5
9747,Female,171,79,25
9748,Male,172,83,28.5
9749,Female,160,59,24
9750,Female,164,64,24.5
9751,Male,166,73,27
9752,Male,185,94,29.5
9753,Male,187,89,29.5
9754,Female,159,53,23
9755,Male,159,62,26
9756,Female,168,69,25
9757,Female,171,80,25
9758,Male,176,84,28.5
9759,Male,175,89,28.5
9760,Female,153,58,22.5
9761,Female,172,75,25.5
9762,Male,186,91,30
9763,Female,164,67,24.5
9764,Male,173,79,28
9765,Female,153,53,23.5
9766,Male,175,80,29.5
9767,Female,166,67,24.5
9768,Male,171,83,27.5
9769,Female,174,76,25.5
9770,Male,175,78,28.5
9771,Female,168,70,25
9772,Male,167,79,27.5
9773,Female,158,53,23
9774,Female,160,61,24
9775,Female,163,56,24
9776,Female,161,61,24
9777,Male,174,80,28
9778,Female,159,63,23
9779,Male,173,88,28
9780,Female,159,62,23
9781,Female,160,62,23.5
9782,Male,168,70,27.5
9783,Male,172,80,28
9784,Male,177,93,28.5
9785,Male,164,78,27
9786,Male,161,72,27
9787,Female,155,60,22.5
9788,Male,181,90,29
9789,Female,165,65,24.5
9790,Female,157,59,22.5
9791,Female,164,65,24.5
9792,Female,165,63,24.5
9793,Male,173,83,28
9794,Female,159,56,23
9795,Female,166,62,24.5
9796,Male,172,88,28
9797,Female,143,38,20.5
9798,Male,172,79,28
9799,Female,154,56,22.5
9800,Male,174,84,28
9801,Male,177,82,28.5
9802,Female,158,58,23
9803,Female,153,56,23.5
9804,Male,178,91,28.5
9805,Female,176,81,26.5
9806,Male,179,88,28.5
9807,Male,189,102,29.5
9808,Male,178,93,28.5
9809,Female,162,55,24
9810,Female,151,45,21
9811,Female,150,49,22
9812,Female,149,41,22
9813,Female,164,68,24.5
9814,Female,164,71,24.5
9815,Male,167,77,27.5
9816,Male,183,96,29
9817,Female,165,59,24
9818,Male,176,95,28.5
9819,Female,157,53,23
9820,Male,177,82,28.5
9821,Female,168,69,26
9822,Male,166,74,27.5
9823,Male,175,83,29
9824,Female,169,66,25.5
9825,Male,165,75,27.5
9826,Female,155,63,22.5
9827,Male,180,93,29
9828,Male,168,75,27.5
9829,Male,185,95,29.5
9830,Male,182,92,29
9831,Female,168,63,25
9832,Female,153,48,22.5
9833,Female,168,72,25
9834,Male,163,74,27
9835,Female,174,71,25.5
9836,Female,165,71,23.5
9837,Female,167,57,24.5
9838,Male,173,78,28
9839,Male,180,88,29
9840,Male,185,91,29.5
9841,Female,157,53,22
9842,Female,157,50,23
9843,Female,159,54,23
9844,Male,180,95,29
9845,Female,152,51,22.5
9846,Male,179,86,28.5
9847,Male,165,66,27.5
9848,Female,167,74,24.5
9849,Male,176,99,29
9850,Female,152,50,22.5
9851,Female,147,48,21.5
9852,Male,182,94,29
9853,Female,162,56,24
9854,Male,172,92,28.5
9855,Male,160,54,27
9856,Female,163,59,24
9857,Female,166,64,24
9858,Female,161,58,23.5
9859,Male,180,98,29.5
9860,Female,156,67,23
9861,Female,160,64,24
9862,Male,180,96,29
9863,Male,170,82,27.5
9864,Female,144,43,21
9865,Male,180,85,29
9866,Male,162,69,27
9867,Female,155,57,22.5
9868,Male,185,99,29.5
9869,Male,168,75,27.5
9870,Female,165,67,24.5
9871,Male,178,90,28.5
9872,Male,178,83,27.5
9873,Male,175,84,28
9874,Male,171,82,28
9875,Female,163,73,24
9876,Male,165,73,27.5
9877,Male,181,96,29
9878,Male,181,93,29
9879,Male,170,82,28
9880,Female,167,70,24.5
9881,Male,179,88,29.5
9882,Female,156,55,23
9883,Female,165,63,24.5
9884,Female,156,55,23
9885,Female,161,60,24
9886,Female,153,51,22.5
9887,Female,148,51,22
9888,Female,163,66,24
9889,Female,154,47,22.5
9890,Female,157,58,23
9891,Female,163,66,24
9892,Female,165,58,24.5
9893,Female,149,53,22
9894,Male,175,86,29
9895,Female,164,57,24.5
9896,Female,160,64,24
9897,Male,171,82,28.5
9898,Female,157,53,22.5
9899,Female,170,73,25
9900,Female,144,41,21
9901,Female,168,60,24.5
9902,Female,157,56,23
9903,Male,179,88,28.5
9904,Female,158,57,23
9905,Female,174,80,24.5
9906,Male,165,77,27.5
9907,Female,155,55,22.5
9908,Female,159,64,23
9909,Female,175,75,25.5
9910,Male,171,79,28
9911,Female,158,58,23
9912,Male,166,80,27.5
9913,Male,172,91,28.5
9914,Male,172,78,28
9915,Female,152,48,22.5
9916,Female,167,69,24.5
9917,Female,161,55,24
9918,Female,149,46,22
9919,Male,163,71,27
9920,Female,164,66,24.5
9921,Female,159,52,23
9922,Male,173,75,28.5
9923,Female,165,60,24.5
9924,Female,175,76,25.5
9925,Male,172,78,28
9926,Female,161,58,24
9927,Female,163,65,24
9928,Female,166,74,24.5
9929,Female,162,60,25
9930,Female,158,60,23
9931,Male,174,76,28
9932,Female,147,41,21
9933,Female,153,59,22.5
9934,Male,180,87,29
9935,Male,183,91,28
9936,Male,181,96,29
9937,Female,160,57,24
9938,Female,158,64,23
9939,Male,171,78,28
9940,Male,183,92,29
9941,Female,159,71,23
9942,Female,165,64,24.5
9943,Male,175,87,28.5
9944,Female,165,60,24.5
9945,Female,169,68,25
9946,Male,180,99,29.5
9947,Male,165,69,27.5
9948,Female,157,52,24
9949,Male,188,96,29.5
9950,Female,166,61,25
9951,Male,177,82,28.5
9952,Female,167,71,24
9953,Male,171,81,28
9954,Male,169,82,27.5
9955,Female,167,64,24
9956,Female,155,53,22.5
9957,Male,159,67,26
9958,Male,175,86,29.5
9959,Female,154,53,22.5
9960,Male,182,85,29
9961,Male,174,88,28
9962,Female,162,65,24
9963,Female,172,73,25.5
9964,Female,157,51,23
9965,Female,158,50,23
9966,Male,171,87,28
9967,Male,164,77,27
9968,Female,171,71,25
9969,Male,164,71,27
9970,Female,156,50,23
9971,Male,174,82,28
9972,Female,163,61,24
9973,Male,165,75,27.5
9974,Male,174,72,28
9975,Female,164,63,24.5
9976,Female,166,79,24.5
9977,Female,164,62,25.5
9978,Male,181,79,29
9979,Female,160,59,24
9980,Female,173,83,25.5
9981,Female,162,57,24
9982,Male,168,72,27.5
9983,Female,157,50,23
9984,Male,160,77,27
9985,Male,180,89,29.5
9986,Male,168,82,27.5
9987,Male,183,92,29
9988,Male,181,90,29
9989,Male,177,85,29
9990,Male,161,68,27
9991,Female,165,57,24.5
9992,Female,169,62,25
9993,Male,170,81,28
9994,Male,180,90,29
9995,Female,161,70,23
9996,Female,157,59,23
9997,Male,183,98,29
9998,Female,162,61,24.5
